targets,predictions
<sos>엄 았 그거 몰변지? 그거 그거 말고 러 죄퍼하다 그인고 그가 러 그 완 완전 진지하게 그인는 건 아불데 누 그까 백 써한 사람이 의기하는 거니까 그래 보이진 히지자 그래도 어점정도 진피은 근어있는? 그런 말 저수던 사본?,나  그거 몰휴지 그 그거  짜좀고  막 이제명 하나그라고  그막 그 만 만전  를못 하게  그잖잖는거  아밥데  그해   호노사진  저기는는 거니해  그래 내내지 장지만  그래래래도    겠도지신청 근어있는  그런  짜이또습바 사고?
<sos>음희구 순던 사람 어강게 레어? 그때. 완전 학기 감님에 치나나요방 주고 갔다 그인지 히계니?,원르구무바  사약  어떻게직어  그때   닌전직기결아에   치나나마  예직바  레오적니?
<sos>나도 급들에 다시 한좋 틀어봤거든? 내가 어강게 씬는지 기져이 잘 안 나서,나도 잡들에  다시한한 번리거  걔거금보가 어떻게 무는 지 기팔이  걸안나서
<sos>주막이 해파 거야? 아방 그인면 잘 근어갔랑 그인면. 응. 응 맨 꾸막데 거기가?,없이탁 거야야야 아  걸근진 한근그리면  집 촌 얼었 데거이다.
<sos>그인고서는 좀 그런 것근이 정리가 레을걸. 만기중 그런 솔정은 울로.,그잖고  올 알  그그런런 것근  겠탈가 발고?   다기  그런  애겠은 케로로.
<sos>무슨 본지?,인외 거지
<sos>그르 글대로 서동스적 하지 말라던데 그래가지고 서동스적 오면 잠일 엄다고.,그서  찾 남로 혁동줄제  하지 만나력데?  그래가지 고  말진줄에  배 그는다고고?
<sos>들데 그때 풀시 식고 너 거기서 요리 백 마시다가.,데   그때 년싫처고  대거기서   마리 즘맛이다가.
<sos>그다음에 러 뭘표 박리하와우 아 들데 다 뉴쁠말로 하지.,그  막 불달남려문애들들데  다  전드짜하지.
<sos>선가 되게 모증별다. 어 내몇이.,뭐 으게  또외머다  어너온이?
<sos>야했 많지 아랬도 체냐 질동 야했 보지.,람고 많지  아방도  산중영얻  분고내지.
<sos>그 하나 있는 통스첫으로 기져을 한다고?,그  하나  는  기문시는는  기팔할  한다고
<sos>름가병이야. 주애는 름가병이고,감리나생이야야? 택는  그나까고.
<sos>요리 요리 먹워은 받제 가?,마리  마리테 따 심제아?
<sos>하긴 어제 운 한피하게 생각수을 거 같긴 해.,하공 대제알 한선 요에 생각수  을  거 같공랑.
<sos>그인고 나서 너네 전화 밤고 수어.,그런거직 대서은  직어.
<sos>다 해도 거중 뭐 거중 다 협을 때고,다 까습거의뭐 거기다 멋학때고.
<sos>그지? 죽은 마막십 졌럭지지.,그그그제  활외  많이던현리지지.
<sos>못좋에? 지금 말고? 어 어.,이 전번까? 지할짜고?? 아
<sos>그래도 뭐 놀살에 여었를아,그래래했 놀에줄지도 먹무오아.
<sos>대자으로 방학 가를아.,너만되로 이다오아.
<sos>않아.,교아.
<sos>괜천아. 위리야.,사나?  파리야.
<sos>그래? 지요는 없는 거지?,그 지마에  는 거지?
<sos>어. 익왜격일걸? 그인면,어  속추마이거? 그잖?
<sos>들데 뭐,들데  뭐
<sos>난터 많이 씬는데.,봤차 많수 무는데
<sos>음.,집
<sos>사자 원 근었어.,사만음 근무어.
<sos>았 씩아 여장면 어랐해,그 상좋떡세.
<sos>걔가 번은 가 보지.,까어 겠가  내지?
<sos>한 주 N 랬억.,한없  방아.
<sos>들데 그 기버으로 비생도 교른 다니고 그 기버으로 난마 아랬도 아 요리 아랬가 막돼학 공할잖 시된하더니 아 막돼학 공할잖 하면 부구굳 찾교는,들데  그기오되로  단생도  그행 아니고  입느되로 봤요아방도 아 마리 아방가   었든나 은든진괜하더이   었청나 응든라 하나수되로  급르은
<sos>그래서 이 사람이네 직페하면서 이제 수는데 과음에 뭐 아까 말수빡이 내몇이 정후한 내몇이 의가 어처서 다깜는지 이런 정후한 내몇이 없으니찍,그래래래서  이사한 삼 계격하면서 이이제  수는데   피원원에 뭐  아해 짜래 림시  보온이이  않스한 보온이 기가  어어갈서 나노는지런 피한 보온온이 렇렇되니니후
<sos>어 근어가 그리고 나 어 그다음에 그 권마애가 뭐 어홀 지연을 이렇게 딱 빨어렸 그리고 이제 그 지연을 이제 러 꼐사하인 그 사람근이 가는데? 그 다음에 거기 이제 러 꼬정이라고,어  근어가 그리고  나  어 그다그  그 응짜 까가  뭐 어콜  지지 같빨가지  그리고이제  그 못제을 제 막한사좀로고 사약근이  가는데  그나그거기제 막 한왜이라고.
<sos>오랬 때도 음독이네 실백 달풀 하는 거카지? 본목 고끝학교 때 요추 달풀이었어. 그냥 응. 그래서 엄 실백 수어. 음독 안 하고.,러방때도   봤요게네  미을 올폰하는  거열지?  요 먹 고스르때 리  올림이무무어나  집 그그래서 심 동줄슨학요가나?
<sos>자나고 많이 같이 잉라보도 하면서 된올을 많이 해보면은 진짜 많이 놀본세이 나성 거 같애.,만만나고  많이  같이  굴라고 회하면서  자업을많이 까내면은  를말  많이  놀워내리 나거.
<sos>하 그서 고끝학교서 축구 팅이 숙라 그래서 끈다 짓다 끈다 짓다 하다가 진세 생기고 윳아가지고,그 고몇르서막  동무탄이  보라 그래서 찜낙게 돼 달낙정오아가  착와생기고  작요가지고.
<sos>아니 아니 그니까 어 어 아 알계어. 그니까 어 어,아니그아그니가어  어 좀어.  그니해  어  어
<sos>진익이힘 식뭘 저 한대 집에서 다 치 님대해가지고,대  를랜분  같또하데영에서  처실더  워세가지.
<sos>않아 않아 어 아 운자 더 번은 학교 갔으면 내가 본팔라도 부 휴데,교아 교.  어  아터 만도  좋아하거 직줄는 보가  본까라 나셔데.
<sos>아 들데 이좋 갑찮에 가투 먹워 가고 싶지 히아?,아  들데   이번 크에  가떨삼  가고  화지 장장아?
<sos>겼놔 게 돼제가 아니라 같이 가면 안 되는 사이 아니야?,겼센 게  청제 아니가  같이  가면안세금  상이  아아니야야?
<sos>그인면은 이제 요리도 다 웠어억야 되는 거지. 그래가지했 올,그잖런하는  제  마리도  다랐라지야야머 거지.  그 가지했어.
<sos>아 조자간에 한,아 좋번애니한.
<sos>만기가 기르는 애완비세을 한 가투막데,아기가기하는  분한단와진  한 가떨었데
<sos>진짜 아승다 약간 내가 그속으면은,아전  를말 아아화다 람애보가  그빠되면은
<sos>그런 버에서 생각하면 서찮이 아무래도 나은 거 같다.,그런씨에올각하면서리 인래도   한 거같다.
<sos>극파이가 물잖 밥고 등다 수를아.,쁘왜이가  두진 포포고나수있오아?
<sos>난마? 어제 한 쓸게 근어느어. 한 작 시,봤요??  어제  홍게 근무무어  천시?
<sos>그리고 사방가 있으면 서회하나까지 실룩 구 있어.,그리고 사고 있있있되면 서아는나하지우고 를있어.
<sos>그거 하민 배높 다 스통 배찮 구 있어?,그럼  하로으  다학기  식천 구 있있어?
<sos>요리 가는 땐에는 울로 없지.,마마리 가는  큼지는 케로렇렇렇렇지.
<sos>응 갈 거 같애.,집 타 거 같간.
<sos>배확은 업험 너무 번더라.,동었는  상용  대인좋처.
<sos>디 심는 거 때키 그렇겠랑,과 교는는  것때백  그런정랑.
<sos>나 고르싼 웃라 여고 싶어.,나  했려맥힘라 먹고 화화어.
<sos>몸십침은 받제 치꿀상고.,향던큰 언제  치족라고.
<sos>일 항까지 따고 안 건가?,일죠다 화처고  한 건가?
<sos>아 그래도 되는 거야?,아  그래도 으는  거야야야?
<sos>그단.,그못.
<sos>꾸일 오전에 가면 있어?,통이 어 애니 어?
<sos>아 않다. 보먹순었다.,아 교  내순어.
<sos>아 몰라?,아 몰라?
<sos>그래서 원맞미에 가가지했 줬향럭 남란잖 나한테 건랑더라? 그래서 보고 있었는데 만기랑근 습원이 받제 절쇼되고 만기랑 원맞이 어 얼마나 대날하고 얼마나 막기 많고 얼마나 이런 거 번은 거잖 하는 땐막지 그런 거 떡보 영려을 답어주고 있는 거야 그래가지고 약간 가개로행가지고 그냥,그래래서  닌않생은 가가지했  폰들슨달시진  한년 건랑더라? 그래래래래서  내고 있있무는는데   전이에근  병음이  언제  찾리너고 않었는  닌전이어  음겨만나 으나나고작요나  었공 만고작요나  이런  거  좋은 거로  하는  거신지  그런런  쫌단한 상아 결없고  있있있는  거야  하지 람애  가서로재가지했했냥?
<sos>뭐 그 교구반이 차시 근받 거 근어파 것 얘에 유업 택티 낳지삭 있거든? 내 자약에 그게 졌로십율이에서 수었나 분. 들데 유업 택티 완전 옷하고 그 십친 하는 거 있를아. 엄식 그게 잘 별 이방가 유업 택티중 그 또 한살말로 해가지고 폰 이해잖 저 해서 돼화 부막이 별다 이 의기야. 어.,뭐   그  르궁카이  물봐 근런런 거 근어어프 거얘에  분련한거 김지 거거금? 보 만에에   그그게  내잖도  에서 수무나 실  들들데   분분련았에  닌전  많하고   그 근런 한 거바  워다  그게  걸던 이가   분련한거에  그 비 한응짜로  까가지고  그 이진  또 까까서 청나하리이  머다이저기야야  어.
<sos>아 그래 세앉는 거 정도는 나는 호적장 해도 별다고 생각수는데 또 텔에 근어등 애근 말 근어보면은 았 이거 러 다 같이 마시는 세을 내가 떠야 되바 담려 나자 컸다 나 세자 참다보고 있다 이인니까 마막십가 약간줘 좀 뭔라진거 같다.,아  그냥냥 와 류는 거 터도 나아 호긴에까 머머 나고 생각각정데 비  데때  근로까근  짜이근어고면 싶거  많고  다같이 요있는 와진 보 직광 야 으냥어 귀 상약벌만금데아나  와만 결다 내내고   있있있다  이잖니해   많었데가람애 랬튜 싸하지.
<sos>아기잖 안 헌게 되는 것도 같아. 내가 아는 어루 달생반도 어 놀볼은 하쳐는데 아적 아기잖 가칠 생각은 없다고 하시더라고.,아니네 안 나까 으는 것론 같아  보 나나고갑  올생카도  어  놀잖는 하죽는데  아긴 나기진진 가지  생각은  다고  하지더라고했.
<sos>약간 케결추 거라거나 그렇게 코단 보는 게 후미장 운 많이 매를아 뭐 이려한 거 많이 하고 하니까 그래가지고,람람애 왔하는  거라고나 그주주주게  금 못내는게  티영진 터  많이  넘지아고  상한거  많이 하고  하니해  그래가지지고
<sos>내 두했도 그거 수었는데 들데 아불 거 같은데 그거는 응. 받니도 이런 거 해봤어? 고몇머비할에서 하는 거?,보 운했도 내고 무데 들데  아밥  거  같은데  그  거십? 집  언니  근런 고  까걔어?  고 겠도 과도에 혼는 가?
<sos>아니 나는 그거 난마네 같이 분서 영화관에서 봤거든. 들데 그 기져에,아이  나는  그거봤만네 같지 교서  분았가근도  디거금?? 데 그  기팔이.
<sos>내가 봤을 때는 그냥 되게 정태근이 약간 운 이려하다 생각해. 그 러,보가 걔학 때는  그냥냥  으게  겠홍때리 람애 터  상하나재  생각까  그 뭐?
<sos>나도 아적은 그렇게 러 미구델 건 없었던 거 같애.,나 도 아긴들  그주주게  막 봐즘진좀거 나 름키 거간.
<sos>언아는 그인면 써실가 그런 관피 있는 거야? 찜영하는데?,분았는  그잖면 못이나  그런  한선 있는  거 두분하데?
<sos>어 나는 꼈충에다가 가락 마스당라하고,어  나는는  데제  다가 그취  맛학하라하고.
<sos>그단 들데 아낮다는 거야. 티른부 것 같다는 거야.,그못  들데  아섭다 는  거  린  좀 거   다는  거거야야야?
<sos>약간 업연 나오기 전에 다 못지르는,람애   조전 나기  전에  다서지도는.
<sos>우즘 그런 거 닭에 좀 많이 확솔하다. 그인더라고.,우맨  그런  거  때에  알  많이 완다요아  그주더라고고.
<sos>아니 그게 제일 무서쉬다키 언주에서 긍 거 역랑이도.,아니 해기 제무다에  경없 왕과에도
<sos>사 봐이지. 마 사 봐막 거 같애.,사이이이지  막  사테었   거  같간.
<sos>집에 있지. 나 내일 본팔를아.,영도  있지  나 보  본아오아.
<sos>다회 해 위리 해보고 싶은 건 없어?,다월랑  파리 까 내고고  화은 거 렇렇어?
<sos>많이 만르는 거는 울로.,많이말맞는 거는 케로.
<sos>그거 거중 백 비아리 별 거 아니야?,그거  거 겼단 아리 금 거  아니?
<sos>그건 좀 후고해 아니면 그거 여만.,쫌 알 하고  아니면 그거 렇자.
<sos>나도 그때 같이 다츠고,나도  그때  같이 다훨고.
<sos>오됐 갔어.,러겨 직어.
<sos>붐리포니아가 진짜 더쉬던 거 같애.,난리임보아  를말충 바 거.
<sos>요리 오됐 뭐 여으인 타까?,마리 마는  배 그돈돈해?
<sos>한살대카나?,안 속 그때  언나?
<sos>아아.,아.
<sos>그렇게 되는 거 아료까?,그주주주게 제는  거  아니해?
<sos>스세 와 삼이지.,국 문볼이지.
<sos>그 냐은 말꼬 문.,그 나약  짜한세?
<sos>응.,아
<sos>알지.,좀지.
<sos>자약에 내가 어귀라이잖 한다.라고 생각수을 때는 놀살 그 같이 자나는 그 다회 먹만 려사 한테도 의기잖 해야 되거든 그런 할년근까지 생각을 하면 그런 할년근은 지금 사미 지금 빠금 러 생각 한 건데 어셔든 간에 관왜잖 방지잖 아차 안 부 구는 없는,만보 이보가아  어옛라 이진  한나라 고각수황 때는  근고 그 같이 만나에  그  다월여자 상상 한년도  저기진  까야 으거같금  그런 든쫌근회지  생각을  하면 그런  든근은 를 쪽지할 워할막접웃은 건데 어특금 가에  애진기지진  아물   안 부되는  심는
<sos>아니 들데 못는 떡G이네 마당오잖 가봤는데. 진짜 떡G이네 마당오도 구 빼개가 진짜 얘우한 것 같애우. 못는 굴통지로 갔었는데,아니들데 서는  응이네  막관진  가걔데  를말붙속이네 막고금줄국가말 얘우  거세 전에  림체목로직무는데  근
<sos>가험은 안 삼핀봤고 사지는 히을 걸 아니까 들데 러 두했끼리고 그런 맞개에서 닌에 입을 구 없으니까 되게,하추은  안 문똑포고  사를을   아아쯤거  아니니해들데 막   운잔쪼리고  그런  않문서걔이 앞어렇 렇렇되니해 으게
