targets,predictions
<sos>들데 내가 내 내 기대 명에 활정은 되게 준집이 많고 러 선가 좀,그 보가   랑  보   기너  명에  쳐겠은  으게  맛영이   만고  막  배가 느..
<sos>고곱이야. 내가 아이 내 님컷데 내가 모르겠어? 그리고 요리 감곱 때 그거 님질 그거카를아.,고높이나   보가  아이미  워프데  보가  모맞정정어.  그고고  마리  왔높 때  그거   워끼 그거 수수오아.
<sos>춤 않아 시려돈에서 머래수던데. 딘확구네 같이 임 결드 도 할회 거 봤바?,   교전.   시상구학  울래정수바데   G완 사네  같이   용 싸냐 도 든는  거  걔십?
<sos>그인면 신류 갔다가 목비 갔다가 집으로.,그잖면   신센 것다가   칠단  럭다가   지되로
<sos>진짜 져찮하다. 엄 들데 그때는 호적장 어쩔 구 없이 그냥,아를말   러숙     엄 나는데   그때는  호긴히  어범 구 렇렇렇이  그냥
<sos>아 그렇긴 한데 나는 이 비랑 그냥 지리다 알아.,아   그주주공  한데  나는는  이게  단은  그냥냥  목이  다  좀아.
<sos>나 탈포 아니면 줄주 타 건데 뭐 삼 거 있어? 없지?,나  욕름  아아니면  매없  돈  건데  뭐  살 거 있있어?  렇지?
<sos>선가 더 낌씩한 내몇이 있을 구도 있어. 보진 히아 가지고,배가 더  럴코한 보온이  시구도 시  내를  장아가지고
<sos>사 경이면 차쁘겠다 따짧부 때고.,다크리면 물족에 나  회서 걸  으고.
<sos>그친 너는 러 쌤롭로도 그런 음독 프로그꿈 같은 거 많이 분?,그  대는   막  끼동로도   그런런  원료 름음슨  가더거  많이  실?
<sos>너 오됐 마지러 뒤가라고? 아 아왔지가 마지러 뒤가쨌 오됐?,대 러겨  요지 막어거라고??  아 뭔지가  요지 막  싫가왜음데?
<sos>딱장 부 게 없으면 우즘 냐란도 왠고 하니까,나히  부  게  렇렇되면  우맨  중커도  권고 하니해
<sos>너는 특업화 고끝학교 간다 수을 때 님대 없었어?,대는  홍조하고 몇스해  한다 수을 때  워너 렇렇렇무어?
<sos>그 라쫌지 욱퀄템.,그  아될 지  그  랩뻐
<sos>것도 않아. 나 그래서 당십 새로 자근상고.,그것도  교어.  나서  치도 새로  만근려고.
<sos>나도 발기피이 생기더라고.,나도도  거기지  싶  생기더라고.
<sos>너축 달배근 아적도,대  이 올식근  아긴도
<sos>내 비생? 체냐 웬테하고 가는데?,데  단생??  산중  상 폰고  하는데.
<sos>응 않아 그건 않아.,  교어.  그건  교아.
<sos>나 나도 그게 약간 짝험이었어.,나  나도   그게  람애 프추이..
<sos>거기 아 텔에 걍에?,거거기  나 빡에 악에?
<sos>싸팬은 자근 매 알아?,밌경  만근  힘  좀좀아?
<sos>사큼 같은 거 아니바?,사업 같은  거  아아니십야야?
<sos>응,집.
<sos>러 아 진짜 짜평이 필어. 먹만가 느는데 러대사왕을 헤는데 그 이제 나보고 아 받니 이것 좀 잘라. 이인는 거야. 그 러대잖 잘라 뭔래 만기랑근 가서 여게.,아  아  를말  회않에  람되. 여여자가  버는데   막데 사쨌짜  팀는데  그   이제이  심 먹고.  아  언니  이것 알  롱라   이잖는  거야야.   그 막너진  롱라  나래  사 간근일  가서  먹퍼.
<sos>아 그거 오됐 링에 너 잤를아. 나 그때 난마 아랬가 사예가지고 그때 내가 너한테 쁜꿈이라고,아   그거  러겨  렵에  대  자오아.  나  그때  봤봤요   아방가   사님 가지했   그때  보가가  대한한년   접핸이라했.
<sos>오됐도 아까전에 내가 업험 더인쫌 거는 아랬로할럼 심은 방전만라 그래서 엄 켜을 알 거 같은데 하면서 난마 참다봤다가 난마한테 또 볼나고.,러겨 회해지는   보가가  조추  랐어쫌   거는   아방로 든돼  디은   유전힘라  그그빠빠서   엄  꼬을 좀좀  거  같같은 데 하면서  봤봤요  섯아걔다가   봤요한한 년  비  끝나고.
<sos>어 거중 뭐델까 녁맞반에 올무잖 대워부라고 또 올산잖 달정을 해서 대워을 시넓 거야.,어   거의  뭐 c 해  헤않이에   봤인진  너일망 어뭘  업제을  하는  올겠을까서   식따는 시즐 거야야.
<sos>그게 물막 거 같은데 요리나라는 너 막생 사는데 뭐 여고 삼 거야 이렇게 딱 아차 률 전산잖 그냥 아차.,으게  두었   같  같같은데  마마리나라는   대  었생  사는데   뭐   먹고  살  거야야야..  이주게  당  아물  사 전강진  그냥  아물.
<sos>그것도 있는데 뭐 막간본 뭐 온이보그간에 뭐 사네이 가병한가 이것도 있었는데. 딱 공얘에 떠 있는 도시가 있를아.,그거도  있는데   뭐뭐  었딱본  또  사이내고  다는  뭐 사네이   가껄한다  이것도  있있무는는데  나  응얘에  다있는  왔시가 있있오아아.
<sos>나도 고끝학교 때 화학이나 세리잖 배요지 히아서 대학교 가서 과음 큰하니까 너무 어상쉬어.,나도  고몇스르  때았하기나  와리진  식마지  장아서   너스스르  가서  피원원  씨하니해  대어  어려버어.
<sos>아랬근도 번아하고 난마도 번아하는 거야. 그런 면에서 이다은이는 한 했드 버막 거 같애.,아방연도  좋아하고   봤 디예  좋아하하는  거야야야.   그런면에서  이드 이는  한  했참었  거  야간.
<sos>아니 내가 잘하는 거보다 만기가 쫌비한다고 해서 한 게 맨 좋김야?,아니니니  보가  걸  하는  거 내야  자이가  쫌단 한다고   까서  한  게   양  번극야.
<sos>남할도 너무 차확해서 떼가민 알초르기네 그런 것근을 또 너무 피하고.,달든도  대인인   물간미에서    가로   좀래으이.  그런  것근  있점 비  대인  선하고.
<sos>그취걸? 이열 한 결 봐 이열했 봐 이 정도카으니까,그필잘?   이노 한  싸테  이 노  했테?   이  겠도 수되니해.
<sos>하면은 요리는 떡대 아니면 요리도 쓰월 타 거 같은데?,았던은  마리는   붙너 아아니면    마리도 준심  돈  거  같같은데?
<sos>재될을 거 같애.,친형형목   거  같간..  지.
<sos>들데 스트초스 진짜 피하게 심을 거 같애.,들데  학연슨학  를말  선꾸게  사을   거   같간.
<sos>그래도 라처오 빠퍼 이런 거 근어 갈 연 있어? 라처오.,그래 대   라지러  받조 이이런거  근어될  왜  있어??  아긴고
<sos>아 그래 거기가 언킬럴이 좀 없긴 하지.,아   들데  거기가   경생둘이이   터   렇공  하지.
<sos>만기가 기르는 애완비세을 한 가투막데,자기가  육맞는  간늦단와진   한  가떨었데.
<sos>아니야 좀 뭔라. 게술을 해보고 결 구 있를아.,아이.  터   남라..   게편을  까내고 싸  구  있있오아아.
<sos>그건 그래. 이 죄태솔이 점촌진다.,그건건  그래.    제강준이 점딩를다.
<sos>아니 들데 한 유이라도 분야지.,아이이 들데  한 삼이 라도  실야지.
<sos>하 어강게 다시 시된해야 늘 지 모르겠어.,어떻달  나  시괜까야야 됐지  모맞정정어어.
<sos>그 그친 그거 분. 아낫아체,그  그럼  그거 실 아논하산
<sos>아 그래우? 았우 았우?,아  그래우??  싶우?   싶우?
<sos>어 았 그렇게 곰갑. 너무하랑,러  싶 그럼게때  었   뭘 인아랑?
<sos>아 . 한 그창 되지.,어   그참 으지.
<sos>들데 오임 맨 좋이면,들데  러용  양   번이면.
<sos>형? 이 물 형킨?,볼  이 사볼에?
<sos>그런가?,그런가?
<sos>보는 거 있어?,내는  거 있있어?
<sos>고진솔래,고침색.
<sos>면 률을 때?,움  사크  때?
<sos>뭐야.,뭐.
<sos>쪽콧이네 비단실잖 난터 번아수었어가지했 러 쪽 아니우 아니우 쪽콧 치랬 밖 동둔 여고 그니까 어릴 때 많이 여를아우. 그렇게 차 밥고 러 쪽콧에 밖 동둔 여고 우즘에도 러 가락 녔음밖 하다 미굴하면 그냥 쪽콧 다 쟁상 왔리고 그리고 러 비단실 살세 있으면은 밖 한 와 그끓 랑 그끓 여었었고 어둘을 때 그거에다 밖 말아가지고,돌사이네  단돌미진  봤봤차 좋아있어가지고  막 찮  아니  아니   좁두치방   갖 끔껄 최그니니해   어어뒤때 요이  먹 오아우.  그주게    거막   너두에  치동 식무고  우맨에에도  막  가취  내원갖디다  봐베그그그  갔두   다   든어뭔리고  그맞고 막  단인 못에  응인  있있되면은  갖  늦  문그진  보거을  먹어무고  그이빠서 그거거서  꼬짜  안가지고고
<sos>그래서 내가 잔 낌학 안 하는 거야. 들데 어제 난마가 뭐라 하더라 나한테. 박리 웃올하고 악지라고. 내가 웃올해야 난마 아랬가 일 그자국고 이제 빵 데 가지. 정리하고 서찮에서 어. 거기서 적맞 했하 아 요리 이모근은 다 그인고 삼고 있어. 어.,그래때 아  지임스  안 하는  거야야. 들들데  어제  봤봤요가  뭐라  하더 라.  박결임다먹해되우다   보가가  즈업까야  봤요    방   일누만 없고  이이지  일일애  보 가지   겠이야야 ?  서 크래서 어   거이서 긴전도 치야  마리리 이모근는  다 그찍고  살고  있있어..  어.
<sos>누나가 아까 자근더라했우. 아랬 아랬가 이제 쪽숍 없으면 또 서 서쫌해하는 스식일이라 약간 달세을 좀 번아해서 누나가 적큰 자근었더라했우 알치 혼나고.,된나가  아해    만근더라고 우우   아방  아방가  이이제  t이가  렇렇을는  비  서  서쫌하는  학학처일이어   람애  올인을  알  좋아까서  된나가  긴느   만근무더라고까야   치  길나고고
<sos>하똑 어둘을 때할럼 러 구병막 애까 뭐 가르단는 걸 되게 번아한날 말야. 내가 알고 있는 거잖 월한테 전뭔한다는 게 되게 재될어가지고.,환튼  어났을 때든돼   막  구듣동었  이니해  뭐   가맞못는 잘  으게게  좋한드    짜야야?  보가가 좀좀좀고  있는 거진  심한한한년 전다 하는  게  으게  친형형어가지고.
<sos>들데 드했일이 지나기 전에 한 내가 드결일 새껴에 놀제잖 수는데 토만기 드했일 냐 아엔에 막제 함글이 레다고 나한테 돼만가 등거야.,들들데  냐했일이  지나기 전엄 보가   냐싸일  새딴을  놀 제수바데  역자기  랬했일    아엔에  었제   탐느이이 발다고고  나한년  청 날은  거야야.
<sos>어 이렇게 짜가지고 나오는 거니까 그렇고. 먹기 정관맞에서 나오는 거는 이렇게 스엇으로 하니까 싸도 돌락이고 오 괜천은 거 같애.,아  이주게   겁가지고  나러는   거니해  그주고   저기  전딱왜  있무는  나될 거는  이게  학변되로 아니해  도  루땜이고   러별쪽은  거  같같간.
<sos>착.지 일날 요리가 밖 여고 돌락 논 홍에 이열에 있는 아찮꽉까지 걸어타 거야. 어물남 랩행부 거를아.,그지   일드  마리가   갖갖  먹고   루취   뜨  없에에   이두이  좀래해지  잘어돈  거야야.  어두 달   았  거오아?
<sos>아 기져이 안 엄다. 약간 우들래에는 차병 크주로 보고있그든. 아 차전에 갈 게. 음,아   기팔팔팔이이 안안  엄다.   람애   우숙래는   물듣은  이제  내내고  있거금??  아   물  전에  타  게  원.
<sos>아 그니까 어위니는 기슬교 신만시라서 교른잖 담려 다니시고 아왔지는 들데 그케이,아침니해   어파니는   대르  를않  떤아서   르진  귀상  얼니지고   아뭔지는 들데   그반이
<sos>그래서 체냐 접어다니고 학원에서 돼본 이 이거 다르를아. 돼본 이본를아.,그래래서  산중 든름다니고    스음에서뭘 누이  이거  틀 심는본  이  본오아.
<sos>분분. 이렇게 생각하면 문. 안비흘립 집 가면은 였직스붙게 밖을 여를아 그 준이야.,치아?  이주주주 생각각하세   안 단참 콘지   가면은   였계학손손게   갖을  먹오아..  그거  아시야.
<sos>야 나얘에 대학 가서 백 마시만 그속는데 니가 뭐라 그속는 주 알아?,야  나얘에에  너스스  가서   즘요시괜  그빠는는는데   니가   와라  그빠는 힘  좀아?
<sos>그단. 들데 그런 거 나는 보용 전냐에 다음냐 거 보는데.,그못.  들들데  그런  거  나는  내키   전중에 다원  중  거  내는데.
<sos>뭐 있었어. 영화관 이겨이 따로 있더라고. 러 눈A스 같은 데에?,뭐  있무어   분았딱  이군이   회로 있있더라고   뭐  써학  같은데?
<sos>아 나 들데 팔살 영화 원래 러 어춤억스는 나오면 보했 러 그정,나  그   초 쫌읽가   음래  막  어앤던 줄  나러면  내고   막  그 답
<sos>나도 들데 약간 우새 졸한 게 원래 좀 주글 주글 말 많이 수었는데,나아도  들데   람애  긴 얼한한게  음음래  알.   없글 힘을  많이  많아이   수무는는데.
<sos>아 나 드 오 일에 가투근이네 일갈 먹워 가기로 수어.,아  나냐 러  일에  가떨근이 네  일타  여따  가기로로수어.
<sos>이제 이 봐 다 문 가지.,이이제   이  테  다세 같지.
<sos>팩 얼마 저 가고 또 벽어칠 거야.,그거 좀요  뭐  그것옮까 지 거.
<sos>려님기 공할자 하고 있을 거 같은데?,볼 복쪼  응든트나고 을  거  같은데?
<sos>집 가서 타아입었지. 만고 느는데 걘고.,영해서  사라   내지.   자고  버는데  시고.
<sos>엄 금우일 냐 가고 싶어.,엄  할우일  중 하고  화어.
<sos>완껴한 식막이 어루 버이 재될었는데?,안딴들  다었이  어어갑  느이  친형형형무는는데
<sos>먹설 유? 먹설 유이 많은 거야?,여력  삼??  채랜동이  많은  거야야?
