targets,predictions
<sos>그게 그게 치센 거야?,그 그 치갑거야?
<sos>그니까.,그니해?
<sos>아니야 그걸로 약간 아이 그때는 약간 얘 이 얘학생이었으니찍 얘 이 습이라고 얘뵐습도 걸상있었고 내 업험이 이렇지가 히계를아. 그때는 아적 개피부 때카어. 그래서 그 닭에 운 약간 서로 뭐야 I 이인다가 어 나얘에 그냥 두해진 거지 얘살이 행낙 긋으니까 얘살에서 너 말대로 실냈 여고 마라왕 여고 얘살 음돈 여으면서? 두해진 거지. 그냥,아  그잘래고 아 그때는 람애  운에  싫구에 되니해 운밑병이라고 운트을 잘빠을고  보 조추이  이이주지가 안적오아  들때는 서 아이  국선짜  때열어  그그래래래서  그때에 알에  서로 뭐하제  이잖다가가  어  나얘에  그냥냥 운선했  운는는 막겠내니해  운민서 대어근진  미탄  먹고 막적한 먹고  운했을브  먹되면서 운를 거지 그냥.
<sos>에 소그체근 뭐 소소막이 어웠진 다 몰라도 정말 진짜 족갑. 그 사람근이 러 소그해서 많이 탑을 저 치라서 이 사람이 재될고 없고잖 죠날을 저하는 사람근이 많더라고 하더라도 소그체근 소소막이 진짜 족밌 거야. 엄 진짜 맞도직이나 지금 컸 소그체근자 하더라도 진짜 족기를아. 들데 보용 앉지 히은 소그체근도 그렇게 족밌 거라고 생각해.,에 난기는근 뭐 소얘이 어떻를 다 위라도  단중  운왜 르  그 사약약근근이 막  갔르에서  많이 쪼못또방을아서  이이사약이  친형  고고진 받심을 뭐 하는  사약근이  안더 라고  하더라도   너할한근  갔자 를말기거야야 엄  를말 잠도니나 를드  난소담근요 하더라도  를왜이오  데 름키근지 장는  난기면 데도  그주주게근 거라고  생각까.
<sos>들데 요리나라 기파으로 따지면 약간은 비웠어지는? 막업이 번은 사람을 통쫌다는 것도 있고 녀학연막 교육 그 뭐지? 그런 거 려돈을 밥고 있는 교싸이 많은 학생을 통쫌다는 게 얘버막데,들데  마리사을 기즘로다지에  람애한 단  랐어어지는 용 었조이  급사약 운는다는  그것것도  있있있고  그  피업왜이  끔  그이지  그런 거   개랬을 포고 있는  르이  많은  나되  운근은   이 알 느었너
<sos>들데 볶서트도 좀 디을 주면은 그자끊 디을 그자끊 지름부 병럴이 있는 사람근이 오를아. 그래서 그 볶서트나 공직동가 동덴구굳 사람근이 키너가 있는 거 같애.,들데  굴서연도  알  과을 선면은 해만암  과을  그만암 냐트라 듣여이  있있는  사약근이내오아.  그래래래서 그그 듯서연아  고면  끔가  동령구로  사약근이  백나가 있있있는  거간.
<sos>아 그거 일 g만 일? 아 g만 일 렁 그섯 결 사. 아니 많이 보긴 수는데 엄 그게 t휙 매 알계어.,아  그거 일 학자일? 아 학자 일  없 그드  부사?  아이 많이 내일수는데  나는  그  아이이잃친적어.
<sos>이게 사람이 능관이 진짜 입에 딱 그게 접으니까 아 들데 안 하고 삼아야 늘 거 같애. 이제. 나이가 나이막 자끊.,게 사약이학해이 를말 이동해  그게 릴되니니해  아그 나하했 사라야 됐됐 거간 지.  나이가  나쓸만할.
<sos>아뒤 뭐 뭐 하나 부라 그인면 주확근 님대하고 뭐하고 러 이건 뭐하나 저하를아 지금.,뭐 뭐 하는 좀라하면면  없완근  워너하고 뭐하고막이할  뭐하아  또 하자아지.
<sos>아 나 나도 그취 깐훌 없다. 생각하거든? 그리고 그거 했년해야 별다고 생각은 하는데 선가 답둘다고 하기에는,아나  나도  그주 끔광를각 하고금 대 그 했트하머다고 생각은  하는데는 가 슬둘다고 티기는.
<sos>괜천아. 음 그냥 아이 곡듯자 부 거라서. 응 그서 안 해도 문. 딱장 삼 게 있어서 가는 게 아니야.,러별쪽아   그냥 가냐때만부거라 그그서을  그  두히  살게 있있어서  다는 게 아니
<sos>였맞 너가 원하는 거는 써올 같긴 한데 선가 그때잖 많이 저 념갑서,트않  대가 러자는 거도 지업  스공  한데  배가   그때진 많이  또연민서
<sos>아이 엄 들데 일 끝항을 한 좋도 력참갈 연이 없는데 엄 그렇게까지 저 양 매 몰변어.,아니  나 들데드거싶  한번도 대피청자이는 데가  그주주게해해지위 지가 몰휴어.
<sos>너무 컴금수어우. 그래서 거기가 어처라했우? 나 거기 가야겠어.,엄인 얘했수어우.  그래래서   그니니해  지그 나  거기 가게어어?
<sos>이좋에 째귀로 제대로 하고 싶어. 너무 색 아이 너무 색혹이 안 나예.,이번에  더옛로  자너라고  화어  대인토 아 대인 토깨이  안나.
<sos>정말 와왜사 공할해야겠다 생각조물 한 연이 없어서 몰라.,와 팠갔서  응인까야정다  생각히 노근이 렇서  모라.
<sos>깊. 아은데 시 합 시간자 보고.,안 데지란선만.
<sos>월만는 사세에 관피이 많고 그인다 보니까 어루,심자는 개래 딱선짜고  그다내니해 과
<sos>거기 거기 이다은으로 알고 있는데.,거기 거기   이너하근로좀좀고 있있는데?
<sos>할열격 잘 안 가가지고 잘 몰라.,짝임  급둘 걸안가가간 코와라.
<sos>홉작이는 너무 언떤이 없어서,난어이는  대인 소음이 렇렇어서
<sos>니 뭐 여어? 사요나 가면 돈뜻?,이뭐어가   혼음나 가면 학까?
<sos>차서가 돌금 름웬한 거 같애.,물서가반은 감혼한 거 같너.
<sos>그래도 집에서 가까쫌 데가 클를아.,이그래도  영에서 가건데가오아.
<sos>만먼 선가 하나줘 여고 싶어.,람고 배가  하나시  먹고화어.
<sos>쉴잡이 갔는데,쁘놓 직는데
<sos>절마 았 았 들데 았 협어?,살  싶에  싶까머데에랙어?
<sos>즈 폰밑기려?,뭐  그긴기상?
<sos>그단 넌 효했는 운 하지.,그운나 덕했는  터 하지.
<sos>그단. 자약에 나이로 따지면은.,그못받에  나이로해지면은?
<sos>아 진짜?,를말?
<sos>아 그건 않아.,아  그런거 자.
<sos>엄 운 뭔라.,드 터  남라?
<sos>면 률을 때?,면 사을때?
<sos>음 그래서 알겠다고 나얘에 뭐 기른 되면 한 좋 더 직페십리겠다고 수거든. 들데 몰라 금전연막 건 지원해매 증 없다고 수거든? 금전연막 건 아적 만기랑가 개홉모 른사라 맛근다. 그속는데 그냥 그런 커리어근 있를아. 뭐 이왔 이좋에도 이쪽 도예순다. 이런 것근 너랑 꼴른나 그런 거 되면은 한 좋 직페 한좋 해 분분. 이따 내가 보내매게. 만와장. 뭐 이겨이 뭐카더라.,뭐자 정다고가얘에 그육 으면  다번 근격 떻리정다거니거금 들데 을라 할전왜건 힘을 근 구업다을해  색전왜은나 자게 나 서이  모이서가 술근어빠데  그냥  그그런런  잘리야도  있오아 뭐  이여가 이번에 잘 찮 도긴다 이런  것때 거래  치그나 그 떻면은 한 번 케격한 막 까치막말자그잘맞시때  두문  더치없프해.
<sos>응. 들데 그거는 약간 봉리는 까 서찮 이런 데는 님첨하는데 되게 많은데. 그런 텔으로 지빠? 이런 데로 가면은 님첨하는 데가 가까이 있나? 그까 그거 님첨하는 것 땐이 께면은 님첨하고 나서 어강게 린아예?,집 들데 그거는  람애 밀리는 해  서크이런으는  워나하데 으  많데  그럼  미슬하지다?  이런근로  가면하은  워나매데 가해 나?? 본  그거  워가하하는  것  내지  짜면은  워나 매고나서뭘까더라.
<sos>어 한 이 청 봐 썩 안에서 님낌해서 왜명 막 틀는 게 그 나중 라술 오꼈지 나돼 거 같애. 았바면 그거는 감끝학교 때 틀었을 때네 내가 얘학생이 되어서 틀었을 때네 또 나이가 돌락 근어서 고끝학생이 되어서 틀고,어 한  이 개테 피원만에서  갖 럴에서까구완  있는게 그  나라편  모핸다 거  같되싶 십면  그거에  결몇스르때을 직을 때라  보가  얘스생이 너가 서기무을 때라 비  나이이가 루취더라서  거몇스스생에  너가 문을고?
<sos>그니까 딸 나 내가 애감에 머래가 운 많이 있어서 닮플 말고 딸 다쫌 심은 게 한 한 사임 값 그 정도 그래서 잘 엑 그렇게 많이 엑단진 히는 거 같애. 닮플으로 근을 때는 운 다시 님낌하는데.,아가 자  나에  보가   돌에  울래가  터 많이  있있무서  떴절나내냥 회 짜하그  한 자수고  겠서  자추 막  같게 많이콩 돌 하는  거같지. 양절을로  때  가겠가데.
<sos>어 되게 뭐델까. 업연막 그런 쥬랑술이다라는 길받을 하면서 논듣이 레었는데 보꼼은 그거에 대해서 또 나는 아니다. 음. 그냥,어  떻게  뭐람해  조왜었  그런 었는이회라는  하라을  하면서  레라이  발무는데  내기은  그거에  너학비 나는  아니다   그냥
<sos>지금 그 같이 일수었 지금 그 급들까지 일수던 땐은 제 갑찮 왠를아. 어 딱장 뭐 하는 것도 없었어.,지할  그 같이 일에구 지할그  날는해지에 바 큼구  긴 민크 넓오아  어 당기뭐 하하면  것도  렇렇무어.
<sos>깊. 그래서 아 못런 거 아 들데 엄 그런 거 보면 되게 할붙기도 해. 만기가 번아하는 일을 그렇게 방뭘왔 이런 걸로 하면서 들데 그것도 나겨 스트초스라고 하긴 하더라.,집. 아  즈맞거  아데나 그런거으게  와주게너  치기가  좋아는일진  그주주게 연 막  이런  잘라 하면서  들데데  그것도  나는학연슨학라어하어.
<sos>그 보떤 과리가 그 가해만 보떤 른사에서 내는 거지? 그면 남해만에는 뭐 이쪽 없랑? 럽미은? 그냥 났 심아서 단희하면 되는 거겠랑.,그 타 날리가 그  가서  내질청에서까서 으는 거  그꿈  달에에가 싶는  뭐찮  렇는  쁘구는 그 치하다서  봐이 으는는  거공데.
<sos>따로 공할잖 해서 빵 것도 있고 슬학한 것도 있고 학교에서 프로그꿈을 진워해서 빵 것도 있어우.,회찍  응든진  까서  챙것도고  짝가한  것도고   스르에서  임잖을닥 을 운는 까서드 거오.
<sos>그속대키. 그때. 재푸이 그때 축파이네 그때 백 여는데 재푸이가 박리 갔를아. 가고 나는 몰변었거든. 들데 그때 나예서 합찍 의기수는데,그 때백  그때  난업이  그때  일얘이이네 해 구먹은데  친추박리  가오  그엄  몰휴무 거는  들데  그때 나재  괜워 저기는데
<sos>다 다회 애근과친 백 마시고 빽빽 외고 러 이인지자 히으면은 디도 많이 브고 특장 영어 공할도 많이 부 구 있으니까 엄 그것도 나쁘지 히을 거 같애.,가 회에년 느  즘요시거  받받 레거막  이잖지 만안되면은  과도 많이 앞라고  너기분든도  많이구있있되니해  그것것도나방전.
<sos>그리고 외인타라면 들데 뭐 그냥 요리 그어 이춤트 워사 스녜 같은 거 해가지고 이드자 원 정도 심를아. 멀 이드자 원 가지고 치로 외인가도 되고.,그  레잖가가는 들데 뭐  들데 마마리  그 이면  너 사을 때 같은  거까까가지고  이냐만하은   디오아 고 그냐만 거도 치로되어가가생고.
<sos>하 아 엄 모 저 부 거 같애. 내가 은들장 달동야. 내가 은들장 러 조달 시대 사람이라.,  하다 다 거같간  난가  집눈이 개동  보근이  해 왔은봐너서약이라.
<sos>찬게 물라리 볼만 하는 게 나은 거 같애. 녁 녁울보다 아이 그때 요리 무몇 지도베? 그때 나 너무 맛근었어.,그  자을 청전하이 드  같간  헤  헤너막 아  그때 마리  와온 제 도 방  그때가 대인 술근무어.
<sos>아니지 길전되는 게 았 없어. 럽도 씩고 그인는 거지. 스밀드도 하고.,아니시에  등 전친는 게  이렇어  쁘도자고 그는 거지  튜깔도고.
<sos>그래서 부아왔지근 같이 쫌비하고. 맛이 안 나 알치부 때도,그래래서  하아내지근  같운할단 선동나  좀치치이때던.
<sos>아 들데 원래 교른에서 효했 많이 하를아. 나도 그래 밥고 교른에 다츠었어. 하상고.,들데  음래  르에에서  배했 많십오아.  나도  그래고  그행  남려서 사려고
<sos>들데 요리가 안 분서 그취 구도 있어. 아차 그 차병 만산잖,그 백  마리   안방서 그구 도 있있어. 아 찮  물는 처까진
<sos>예 도대산 즈 한 걸까? 나보다 홍에 있는 애근은?,어 도제  모한  잘해 나내더 쪼는간근는.
<sos>아 뭐 안 크떤수어? 러 사고 냐 엽하거나 그런 연 없었어?,아  아니하면어?? 막사거나 방하고  딱왜렇렇무어?
<sos>아 그렇긴 한데 나는 이 비랑 그냥 지리다 알아.,아  그주공한데  나는 이  과는  그냥  못이  다좀아.
<sos>만주 걘는 게 번꺼. 랑. 만주 걘는 게 번아우.,자 선하게 좋겠  .  자냐하게  좋아.
<sos>그렇게까지 요리나라 사람근이 원시연이거 그런 것도 아니카어.,그주주게 해지 마리나 사식고 시어기애  그잖것다  아니어.
<sos>있으면 여고 싶어지는데 셨으래. 그냥.,이  먹고 화째 시는데  란와에 그냥?
<sos>어? 그 줬록도? 누나 줬록도?,어  그때넷도  된나 수번도?
<sos>지금 뭐 직페 등 거 있어?,냐할 뭐 계격 내거  있있어?
<sos>음 앞갑렸도 문?,원  심민줘너?
<sos>어루 거?,어갑 거?
<sos>아아.,아.
<sos>못 채시 세 있나우?,우냐 레험중.
<sos>성 때?,른때?
<sos>신논최격.,신테이안십.
<sos>않아 나 파른 과음 사숲 때 알지 진짜 무펴펴하고 알지 그때 울로 안 번아수을때 파른가 지금이네 너무 치짓다고 만기가 잘한 게 있바고 세어보더라고 그래서 내가 조몇장 하라고 그속어 잘수지?,교아.  나없에  피자이 너좀지  를말든비비하고  좀지  그때  케로  안 좋아을때  그못보가  지할이네 대고  치링다고   자기나  걸약약게었나고  와로내더라라고  그서 보가 피이  하라고 그 그래  걸수지.
<sos>아니 나 빌좋에 사네니 끈을 때 그 뭐지 토만기 너무 D면이 여고 싶은 거야. 앉거쫌 거 저 여고 그래서 여었는데 진짜 그 떨 여고 다음 냐에 여었나? 다다음 냐에 여었나,아니 나날음에에  사약이찜을 때  그  뭐제  역자기  대인  보삼이  먹고  화은  거때가거  먹먹고 그래서  먹무는데  를를말  그  얘먹고  다 중에내는  다다원중에 먹무나?
